sku_id,forecast_week,forecast_units,sku_name,category,unit_price,cost_price
SKU01491,2026-01-11,0.0,MetroBrand Mobile Accessories Family Pack,Electronics & Accessories,848.79,642.5
SKU01492,2026-01-11,0.0,PureLife Rice & Grains 100g,Grocery,117.46,80.82
SKU01493,2026-01-11,0.0,ZestyCo Pest Control 100g,Home Care,197.84,112.29
SKU01494,2026-01-11,0.75,PremiumSelect First Aid 2L,Health & Wellness,1136.73,646.36
SKU01495,2026-01-11,0.0,SunriseFoods Coffee Large,Beverages,97.4,58.36
SKU01496,2026-01-11,0.0,SparkleClean Eggs 100g,Dairy & Bakery,101.65,67.27
SKU01497,2026-01-11,0.0,GreenValley Skin Care Small,Personal Care,442.63,349.17
SKU01498,2026-01-11,0.0,HomeStyle OTC Medicine Family Pack,Health & Wellness,385.28,228.79
SKU01499,2026-01-11,0.0,EverydayPlus Writing Instruments 1L,Stationery & Office,317.24,217.21
SKU01500,2026-01-11,0.0,CleanWave Storage & Containers Large,Home & Kitchen,1061.91,849.02
SKU01501,2026-01-11,0.25,SunriseFoods Biscuits & Cookies Small,Snacks & Confectionery,99.7,55.18
SKU01502,2026-01-11,0.0,UrbanBite Sugar & Salt 1kg,Grocery,293.53,164.89
SKU01503,2026-01-11,0.0,SunriseFoods Sugar & Salt Medium,Grocery,335.94,207.44
SKU01504,2026-01-11,0.0,PureLife First Aid Pack of 12,Health & Wellness,1287.11,780.36
SKU01505,2026-01-11,0.0,SparkleClean Soft Drinks 100g,Beverages,96.81,65.31
SKU01506,2026-01-11,0.0,GoldenHarvest Candy 2L,Snacks & Confectionery,160.9,105.41
SKU01508,2026-01-11,0.0,MetroBrand Storage & Containers Medium,Home & Kitchen,2295.38,1346.86
SKU01509,2026-01-11,0.0,MetroBrand Storage & Containers Small,Home & Kitchen,1268.69,915.31
SKU01510,2026-01-11,0.0,HealthFirst Cheese 1L,Dairy & Bakery,89.78,54.2
SKU01511,2026-01-11,0.0,SoftTouch Vitamins & Supplements 2kg,Health & Wellness,499.25,331.0
SKU01512,2026-01-11,0.0,PureLife OTC Medicine 500g,Health & Wellness,375.88,209.87
SKU01513,2026-01-11,0.0,FamilyChoice Chocolates 250g,Snacks & Confectionery,58.86,44.11
SKU01514,2026-01-11,0.25,FreshFarm Frozen Meat Pack of 6,Frozen Foods,870.11,614.97
SKU01515,2026-01-11,0.0,BasicNeeds Ice Cream Family Pack,Frozen Foods,478.96,288.43
SKU01516,2026-01-11,0.0,ZestyCo Skin Care 250g,Personal Care,309.06,216.48
SKU01517,2026-01-11,0.0,CleanWave Men's Wear Pack of 12,Apparel & Footwear,796.86,525.33
SKU01518,2026-01-11,0.0,QuickBite Mobile Accessories 2L,Electronics & Accessories,2930.01,2216.75
SKU01519,2026-01-11,0.0,NutriPlus Frozen Meat 500g,Frozen Foods,441.41,351.33
SKU01520,2026-01-11,0.0,ValueChoice Batteries 1kg,Electronics & Accessories,1113.71,647.21
SKU01521,2026-01-11,0.0,CrispKing Men's Wear 2kg,Apparel & Footwear,2407.72,1619.26
SKU01522,2026-01-11,0.0,DailyBest Frozen Meat Pack of 12,Frozen Foods,856.11,526.08
SKU01523,2026-01-11,0.25,SmartBuy Butter & Ghee 2kg,Dairy & Bakery,291.48,214.94
SKU01524,2026-01-11,0.0,FamilyChoice Kids Wear Medium,Apparel & Footwear,1864.17,1041.35
SKU01525,2026-01-11,0.5,FamilyChoice Batteries 250ml,Electronics & Accessories,1885.36,1293.63
SKU01526,2026-01-11,0.5,MetroBrand Office Supplies 250g,Stationery & Office,199.18,152.23
SKU01527,2026-01-11,0.0,FamilyChoice Coffee 250g,Beverages,82.54,53.43
SKU01528,2026-01-11,0.0,SunriseFoods Dishwashing 500ml,Home Care,157.61,119.7
SKU01529,2026-01-11,0.5,DailyBest Office Supplies 500ml,Stationery & Office,112.23,65.85
SKU01530,2026-01-11,0.0,HomeStyle Ice Cream Small,Frozen Foods,295.91,230.69
SKU01531,2026-01-11,0.0,FreshFarm Notebooks 1L,Stationery & Office,230.82,172.62
SKU01532,2026-01-11,0.0,SoftTouch Cooking Oil 500g,Grocery,196.08,127.02
SKU01533,2026-01-11,0.0,NatureBlend Spices & Seasoning 1kg,Grocery,276.23,160.95
SKU01534,2026-01-11,0.75,ZestyCo Footwear 2L,Apparel & Footwear,2964.57,2016.22
SKU01535,2026-01-11,0.75,NutriPlus Hair Care 250ml,Personal Care,296.6,212.84
SKU01536,2026-01-11,0.0,FreshFarm Frozen Vegetables Pack of 12,Frozen Foods,440.4,256.41
SKU01537,2026-01-11,0.25,QuickBite Laundry Large,Home Care,499.72,391.43
SKU01538,2026-01-11,0.0,EliteHome Skin Care 250ml,Personal Care,384.58,284.85
SKU01539,2026-01-11,0.0,UrbanBite Office Supplies 2L,Stationery & Office,347.54,273.83
SKU01540,2026-01-11,0.0,EverydayPlus Tea Medium,Beverages,115.29,72.03
SKU01541,2026-01-11,0.0,GreenValley Women's Wear 1kg,Apparel & Footwear,932.0,613.59
SKU01542,2026-01-11,0.25,FamilyChoice Home Decor 1L,Home & Kitchen,2612.73,1593.84
SKU01543,2026-01-11,0.0,SparkleClean OTC Medicine 2kg,Health & Wellness,1328.2,821.42
SKU01544,2026-01-11,0.75,NatureBlend Bath & Body Pack of 6,Personal Care,131.34,77.01
SKU01545,2026-01-11,0.0,FamilyChoice Soft Drinks Small,Beverages,186.61,108.48
SKU01546,2026-01-11,0.0,CrispKing Batteries 500g,Electronics & Accessories,562.85,403.96
SKU01547,2026-01-11,1.25,SparkleClean Pest Control 500g,Home Care,165.64,97.6
SKU01548,2026-01-11,0.0,GreenValley Coffee 100g,Beverages,146.21,85.29
SKU01549,2026-01-11,0.75,NatureBlend Hair Care 100g,Personal Care,235.17,160.77
SKU01550,2026-01-11,0.0,HealthFirst Writing Instruments 100g,Stationery & Office,34.48,25.03
SKU01551,2026-01-11,0.25,PureLife Yogurt Pack of 12,Dairy & Bakery,179.55,133.68
SKU01552,2026-01-11,0.0,CityFresh Chips & Crisps Large,Snacks & Confectionery,215.66,149.9
SKU01553,2026-01-11,0.0,PremiumSelect Batteries 500ml,Electronics & Accessories,1178.57,707.6
SKU01554,2026-01-11,0.0,PremiumSelect Chips & Crisps Large,Snacks & Confectionery,228.02,158.09
SKU01555,2026-01-11,0.5,GreenValley Office Supplies Pack of 12,Stationery & Office,110.36,77.96
SKU01556,2026-01-11,0.5,NovaFresh Cookware Medium,Home & Kitchen,1701.38,1045.54
SKU01557,2026-01-11,0.0,NatureBlend Notebooks Small,Stationery & Office,93.65,54.89
SKU01558,2026-01-11,0.75,GoldenHarvest Cookware 500g,Home & Kitchen,541.45,423.1
SKU01559,2026-01-11,0.0,PrimeCare Biscuits & Cookies 1L,Snacks & Confectionery,82.07,47.11
SKU01560,2026-01-11,0.0,PurePlus Chocolates 1L,Snacks & Confectionery,41.4,25.64
SKU01561,2026-01-11,0.0,NutriPlus Hair Care Pack of 6,Personal Care,642.41,390.5
SKU01562,2026-01-11,0.5,BasicNeeds Dishwashing Small,Home Care,474.21,366.56
SKU01563,2026-01-11,0.25,PremiumSelect Storage & Containers 250g,Home & Kitchen,2485.52,1678.94
SKU01564,2026-01-11,0.0,EliteHome Batteries Pack of 12,Electronics & Accessories,886.79,699.81
SKU01565,2026-01-11,0.0,QuickBite OTC Medicine Medium,Health & Wellness,1076.02,814.61
SKU01566,2026-01-11,1.25,MetroBrand Storage & Containers 250g,Home & Kitchen,369.71,273.11
SKU01567,2026-01-11,0.0,EverydayPlus First Aid 500ml,Health & Wellness,950.45,564.75
SKU01568,2026-01-11,0.75,ValueChoice Bath & Body Large,Personal Care,363.73,231.36
SKU01569,2026-01-11,0.0,NatureBlend Skin Care 100g,Personal Care,441.1,333.06
SKU01570,2026-01-11,0.5,GoldenHarvest Ice Cream 500g,Frozen Foods,760.34,605.14
SKU01571,2026-01-11,0.0,SunriseFoods Energy Drinks Medium,Beverages,109.55,84.3
SKU01572,2026-01-11,0.25,NutriPlus Mobile Accessories 500g,Electronics & Accessories,1183.62,931.63
SKU01573,2026-01-11,0.0,EliteHome Vitamins & Supplements Pack of 12,Health & Wellness,847.69,602.25
SKU01574,2026-01-11,0.0,NovaFresh Batteries Large,Electronics & Accessories,1362.67,913.95
SKU01575,2026-01-11,0.75,FreshFarm Frozen Meat 1L,Frozen Foods,500.0,339.34
SKU01576,2026-01-11,1.0,QuickBite Kids Wear 1L,Apparel & Footwear,709.54,471.58
SKU01577,2026-01-11,0.0,PureLife Office Supplies 500ml,Stationery & Office,67.67,39.84
SKU01579,2026-01-11,0.0,CityFresh Laundry 250ml,Home Care,384.09,219.93
SKU01580,2026-01-11,0.0,PureLife Juices 2L,Beverages,132.1,75.58
SKU01581,2026-01-11,0.0,EliteHome Kids Wear Large,Apparel & Footwear,791.77,497.2
SKU01582,2026-01-11,0.0,ZestyCo Cookware Family Pack,Home & Kitchen,1469.26,1052.77
SKU01583,2026-01-11,0.0,SoftTouch Batteries Medium,Electronics & Accessories,1167.4,821.18
SKU01584,2026-01-11,0.0,BasicNeeds Home Decor 250g,Home & Kitchen,1356.9,936.08
SKU01585,2026-01-11,0.25,SunriseFoods Cookware 2kg,Home & Kitchen,1147.66,846.09
SKU01586,2026-01-11,0.0,SparkleClean Kids Wear Small,Apparel & Footwear,3685.13,2416.24
SKU01587,2026-01-11,0.0,GreenValley Frozen Meat 2L,Frozen Foods,939.45,620.53
SKU01588,2026-01-11,0.5,GreenValley Soft Drinks 250ml,Beverages,206.46,140.29
SKU01589,2026-01-11,0.0,CrispKing Cooking Oil 2kg,Grocery,136.14,77.14
SKU01590,2026-01-11,1.0,HomeStyle Chocolates 250g,Snacks & Confectionery,92.68,64.45
SKU01591,2026-01-11,0.0,NutriPlus Laundry 2kg,Home Care,239.52,176.66
SKU01592,2026-01-11,0.0,QuickBite Small Appliances 500ml,Electronics & Accessories,1748.08,1076.66
SKU01593,2026-01-11,0.0,ValueChoice Surface Cleaners 500ml,Home Care,225.82,172.46
SKU01594,2026-01-11,1.0,FreshFarm Rice & Grains 2L,Grocery,210.84,129.99
SKU01595,2026-01-11,0.0,EliteHome Candy 2kg,Snacks & Confectionery,170.68,115.77
SKU01596,2026-01-11,0.25,GreenValley Office Supplies 1kg,Stationery & Office,251.23,193.1
SKU01597,2026-01-11,0.0,SunriseFoods Notebooks Large,Stationery & Office,327.23,240.36
SKU01598,2026-01-11,0.25,UrbanBite Skin Care 500ml,Personal Care,333.41,231.4
SKU01599,2026-01-11,0.0,DailyBest Women's Wear 1kg,Apparel & Footwear,1657.47,1169.65
SKU01600,2026-01-11,0.0,UrbanBite Batteries Pack of 6,Electronics & Accessories,419.03,241.87
SKU01601,2026-01-11,1.5,GreenValley Office Supplies 2L,Stationery & Office,137.22,99.46
SKU01602,2026-01-11,0.0,SunriseFoods Storage & Containers 2L,Home & Kitchen,614.85,432.23
SKU01603,2026-01-11,0.0,ValueChoice First Aid 1kg,Health & Wellness,1540.86,880.04
SKU01604,2026-01-11,0.0,NutriPlus Skin Care Pack of 12,Personal Care,127.93,74.34
SKU01605,2026-01-11,0.0,EverydayPlus First Aid 500g,Health & Wellness,821.82,651.5
SKU01606,2026-01-11,0.0,HomeStyle Yogurt Medium,Dairy & Bakery,187.87,111.69
SKU01607,2026-01-11,0.0,NovaFresh Oral Care 500ml,Personal Care,269.24,208.38
SKU01608,2026-01-11,0.25,SparkleClean First Aid 500ml,Health & Wellness,171.7,106.28
SKU01609,2026-01-11,0.0,CityFresh Frozen Meat 250ml,Frozen Foods,600.87,389.98
SKU01610,2026-01-11,1.5,FreshFarm Ready Meals 500ml,Frozen Foods,579.62,399.28
SKU01611,2026-01-11,0.0,CrispKing Skin Care Pack of 6,Personal Care,628.95,444.33
SKU01612,2026-01-11,0.0,ZestyCo Hair Care 1L,Personal Care,151.28,102.03
SKU01613,2026-01-11,0.0,CrispKing Rice & Grains 250g,Grocery,176.32,112.34
SKU01614,2026-01-11,0.0,CrispKing OTC Medicine 2L,Health & Wellness,1232.96,831.84
SKU01615,2026-01-11,0.0,SunriseFoods Frozen Meat 2kg,Frozen Foods,449.46,325.94
SKU01616,2026-01-11,0.0,HealthFirst Office Supplies 250g,Stationery & Office,63.66,41.32
SKU01617,2026-01-11,0.0,SparkleClean Ice Cream Medium,Frozen Foods,182.51,125.26
SKU01618,2026-01-11,0.25,NatureBlend Surface Cleaners 2kg,Home Care,283.48,182.79
SKU01619,2026-01-11,0.75,CleanWave Flour & Atta 2L,Grocery,237.98,150.52
SKU01620,2026-01-11,0.0,SunriseFoods Biscuits & Cookies 500g,Snacks & Confectionery,197.37,123.3
SKU01621,2026-01-11,0.0,SoftTouch Oral Care 250ml,Personal Care,876.03,530.86
SKU01622,2026-01-11,0.0,PurePlus Bath & Body 250ml,Personal Care,565.05,418.25
SKU01623,2026-01-11,0.0,SoftTouch Men's Grooming 500g,Personal Care,443.72,353.19
SKU01624,2026-01-11,0.0,GoldenHarvest Oral Care Family Pack,Personal Care,498.35,277.7
SKU01625,2026-01-11,0.0,SunriseFoods Footwear 2kg,Apparel & Footwear,1672.86,1002.07
SKU01626,2026-01-11,0.0,UrbanBite Energy Drinks 2L,Beverages,137.3,108.61
SKU01627,2026-01-11,0.5,TrueTaste Bread 2L,Dairy & Bakery,112.01,71.18
SKU01628,2026-01-11,0.25,PremiumSelect Bottled Water 500ml,Beverages,156.18,101.09
SKU01629,2026-01-11,0.0,NatureBlend Milk 2L,Dairy & Bakery,94.03,67.3
SKU01630,2026-01-11,0.0,DailyBest Mobile Accessories 2L,Electronics & Accessories,1994.81,1273.03
SKU01631,2026-01-11,0.5,GreenValley Sugar & Salt 250g,Grocery,301.59,203.02
SKU01632,2026-01-11,0.25,NatureBlend Skin Care Pack of 12,Personal Care,354.51,274.81
SKU01633,2026-01-11,0.0,PremiumSelect Cooking Oil 250g,Grocery,515.21,356.11
SKU01634,2026-01-11,0.0,EliteHome Office Supplies 500ml,Stationery & Office,174.34,124.95
SKU01635,2026-01-11,0.0,ZestyCo Mobile Accessories 250ml,Electronics & Accessories,1048.53,633.6
SKU01636,2026-01-11,0.0,MetroBrand Candy 500ml,Snacks & Confectionery,179.26,110.31
SKU01637,2026-01-11,0.0,ValueChoice Namkeen 250g,Snacks & Confectionery,193.01,149.18
SKU01638,2026-01-11,0.0,PremiumSelect Soft Drinks Pack of 12,Beverages,94.61,73.74
SKU01639,2026-01-11,0.0,MetroBrand Dishwashing 500ml,Home Care,367.95,276.6
SKU01640,2026-01-11,0.0,NovaFresh Kids Wear 100g,Apparel & Footwear,1332.63,773.61
SKU01641,2026-01-11,0.0,PureLife OTC Medicine 100g,Health & Wellness,759.85,573.41
SKU01642,2026-01-11,0.0,HealthFirst Home Decor 2L,Home & Kitchen,2898.52,1608.12
SKU01643,2026-01-11,0.0,FreshFarm Men's Grooming Pack of 6,Personal Care,672.44,470.13
SKU01644,2026-01-11,0.0,GreenValley Milk 2L,Dairy & Bakery,68.26,49.07
SKU01645,2026-01-11,0.0,UrbanBite Air Fresheners Pack of 12,Home Care,448.03,294.18
SKU01646,2026-01-11,0.0,PremiumSelect Chips & Crisps Small,Snacks & Confectionery,55.49,37.17
SKU01647,2026-01-11,0.0,EverydayPlus Notebooks Large,Stationery & Office,247.03,181.68
SKU01648,2026-01-11,0.0,MetroBrand Namkeen Family Pack,Snacks & Confectionery,46.69,36.12
SKU01649,2026-01-11,0.0,NatureBlend Surface Cleaners Large,Home Care,433.36,258.86
SKU01650,2026-01-11,0.0,PurePlus Ice Cream Small,Frozen Foods,183.35,107.19
SKU01651,2026-01-11,0.0,CrispKing Sugar & Salt 500ml,Grocery,107.72,76.21
SKU01652,2026-01-11,1.25,BasicNeeds Laundry 1L,Home Care,193.07,117.33
SKU01653,2026-01-11,0.0,ValueChoice Surface Cleaners Pack of 6,Home Care,550.27,329.37
SKU01654,2026-01-11,0.0,NovaFresh Yogurt 500g,Dairy & Bakery,147.18,88.44
SKU01655,2026-01-11,0.0,SparkleClean Bottled Water Pack of 12,Beverages,62.18,37.26
SKU01656,2026-01-11,0.0,UrbanBite Flour & Atta 2L,Grocery,553.42,370.39
SKU01657,2026-01-11,0.25,HealthFirst Cooking Oil 1L,Grocery,230.15,182.07
SKU01658,2026-01-11,0.0,HealthFirst Pest Control Medium,Home Care,238.38,180.46
SKU01659,2026-01-11,0.0,BasicNeeds Soft Drinks Pack of 12,Beverages,39.17,26.86
SKU01660,2026-01-11,0.5,EverydayPlus Office Supplies Large,Stationery & Office,138.0,78.7
SKU01661,2026-01-11,0.0,FreshFarm Candy Family Pack,Snacks & Confectionery,63.89,45.89
SKU01662,2026-01-11,1.25,FamilyChoice OTC Medicine Medium,Health & Wellness,495.84,328.64
SKU01663,2026-01-11,0.0,ValueChoice Batteries 2kg,Electronics & Accessories,2718.53,2024.19
SKU01664,2026-01-11,0.0,QuickBite Surface Cleaners 500g,Home Care,436.52,293.99
SKU01665,2026-01-11,0.0,UrbanBite Storage & Containers 2kg,Home & Kitchen,2278.76,1634.03
SKU01666,2026-01-11,0.0,NutriPlus Juices Pack of 12,Beverages,94.34,56.61
SKU01667,2026-01-11,0.0,EliteHome Candy Medium,Snacks & Confectionery,161.47,122.44
SKU01668,2026-01-11,0.0,FreshFarm Bread Large,Dairy & Bakery,212.25,158.1
SKU01669,2026-01-11,0.0,HealthFirst Coffee Pack of 12,Beverages,133.62,85.98
SKU01670,2026-01-11,0.0,UrbanBite Milk Pack of 12,Dairy & Bakery,280.78,222.07
SKU01671,2026-01-11,0.75,SparkleClean Eggs Family Pack,Dairy & Bakery,102.7,60.6
SKU01672,2026-01-11,0.0,NatureBlend Kids Wear Pack of 12,Apparel & Footwear,2494.85,1384.65
SKU01673,2026-01-11,1.0,EliteHome Yogurt 500g,Dairy & Bakery,150.17,111.24
SKU01674,2026-01-11,0.0,GreenValley Cookware 1L,Home & Kitchen,1707.75,1195.67
SKU01675,2026-01-11,0.0,ValueChoice Kids Wear 250ml,Apparel & Footwear,922.38,532.89
SKU01676,2026-01-11,0.0,MetroBrand Storage & Containers Pack of 6,Home & Kitchen,2232.74,1317.04
SKU01678,2026-01-11,0.0,FreshFarm Notebooks 2kg,Stationery & Office,227.83,134.81
SKU01679,2026-01-11,0.25,NutriPlus First Aid 2kg,Health & Wellness,1739.03,1157.07
SKU01680,2026-01-11,0.0,GoldenHarvest Notebooks 250g,Stationery & Office,163.36,91.93
SKU01681,2026-01-11,0.5,ValueChoice Bath & Body 2kg,Personal Care,544.45,370.14
SKU01682,2026-01-11,0.75,EliteHome Notebooks Medium,Stationery & Office,254.03,178.16
SKU01683,2026-01-11,0.0,QuickBite First Aid Pack of 6,Health & Wellness,513.45,375.76
SKU01684,2026-01-11,0.0,HealthFirst Flour & Atta Family Pack,Grocery,170.29,133.93
SKU01685,2026-01-11,0.75,FamilyChoice Skin Care Large,Personal Care,135.27,77.19
SKU01686,2026-01-11,0.0,HealthFirst Coffee Medium,Beverages,54.03,30.19
SKU01687,2026-01-11,0.0,HealthFirst Office Supplies 500g,Stationery & Office,284.88,166.59
SKU01688,2026-01-11,0.5,FamilyChoice Milk 250ml,Dairy & Bakery,158.65,100.64
SKU01689,2026-01-11,0.0,GoldenHarvest Chips & Crisps 100g,Snacks & Confectionery,170.77,116.35
SKU01690,2026-01-11,1.75,FreshFarm Ready Meals 250g,Frozen Foods,721.65,397.68
SKU01691,2026-01-11,0.0,MetroBrand Dishwashing 1kg,Home Care,242.67,175.47
SKU01692,2026-01-11,0.0,EverydayPlus Energy Drinks 2kg,Beverages,74.16,58.53
SKU01693,2026-01-11,0.0,SparkleClean Women's Wear 100g,Apparel & Footwear,1483.29,908.43
SKU01694,2026-01-11,0.5,NovaFresh Storage & Containers Medium,Home & Kitchen,985.32,544.09
SKU01695,2026-01-11,0.0,UrbanBite Mobile Accessories 1L,Electronics & Accessories,1323.43,977.1
SKU01696,2026-01-11,0.0,TrueTaste First Aid Pack of 6,Health & Wellness,246.47,183.01
SKU01697,2026-01-11,0.0,BasicNeeds Skin Care Pack of 6,Personal Care,306.11,171.69
SKU01698,2026-01-11,0.0,ZestyCo Frozen Meat Family Pack,Frozen Foods,343.81,242.16
SKU01699,2026-01-11,0.25,ZestyCo Frozen Meat 500g,Frozen Foods,228.35,139.46
SKU01700,2026-01-11,0.0,ValueChoice Soft Drinks 250ml,Beverages,162.9,115.37
SKU01701,2026-01-11,0.0,SunriseFoods Cooking Oil 2kg,Grocery,420.92,307.94
SKU01702,2026-01-11,0.0,HomeStyle Bread 2L,Dairy & Bakery,252.98,153.23
SKU01703,2026-01-11,0.5,MetroBrand Air Fresheners 1L,Home Care,386.64,237.86
SKU01704,2026-01-11,0.0,BasicNeeds Soft Drinks Small,Beverages,119.92,84.29
SKU01705,2026-01-11,0.0,SparkleClean Energy Drinks 2L,Beverages,158.38,110.16
SKU01706,2026-01-11,0.0,BasicNeeds Home Decor 1kg,Home & Kitchen,1068.65,824.51
SKU01707,2026-01-11,0.0,QuickBite Bath & Body 2L,Personal Care,352.2,238.65
SKU01708,2026-01-11,0.0,FamilyChoice OTC Medicine Family Pack,Health & Wellness,720.51,540.34
SKU01709,2026-01-11,0.0,GoldenHarvest Frozen Meat 2L,Frozen Foods,465.38,341.12
SKU01710,2026-01-11,0.0,PurePlus Small Appliances 2L,Electronics & Accessories,2094.77,1500.75
SKU01711,2026-01-11,0.0,GreenValley Small Appliances 500g,Electronics & Accessories,867.52,518.73
SKU01712,2026-01-11,0.0,CityFresh Bread 100g,Dairy & Bakery,264.48,163.74
SKU01713,2026-01-11,0.0,QuickBite Cookware 1kg,Home & Kitchen,744.29,514.82
SKU01714,2026-01-11,0.75,GoldenHarvest Oral Care 100g,Personal Care,336.72,190.75
SKU01715,2026-01-11,0.0,PremiumSelect Home Decor 500ml,Home & Kitchen,2315.8,1299.77
SKU01716,2026-01-11,0.0,ZestyCo Men's Grooming Large,Personal Care,621.03,349.3
SKU01717,2026-01-11,0.0,EliteHome Bottled Water 500ml,Beverages,289.99,226.29
SKU01718,2026-01-11,0.0,GoldenHarvest Men's Wear Pack of 6,Apparel & Footwear,1752.89,1265.97
SKU01719,2026-01-11,0.25,DailyBest Spices & Seasoning Medium,Grocery,460.32,349.47
SKU01720,2026-01-11,0.0,FreshFarm Men's Wear Small,Apparel & Footwear,2353.73,1861.46
SKU01721,2026-01-11,0.0,CrispKing Rice & Grains Pack of 6,Grocery,505.25,366.43
SKU01722,2026-01-11,0.0,ValueChoice Chocolates Small,Snacks & Confectionery,159.4,108.21
SKU01723,2026-01-11,0.25,NovaFresh OTC Medicine 2kg,Health & Wellness,156.57,104.86
SKU01724,2026-01-11,0.5,GoldenHarvest Notebooks 500ml,Stationery & Office,291.92,215.0
SKU01725,2026-01-11,1.0,EliteHome Oral Care 250ml,Personal Care,237.47,182.13
SKU01726,2026-01-11,0.0,SoftTouch Juices Small,Beverages,126.0,95.43
SKU01727,2026-01-11,0.0,QuickBite Chocolates 500ml,Snacks & Confectionery,108.74,73.21
SKU01728,2026-01-11,0.0,QuickBite Cookware Family Pack,Home & Kitchen,1907.83,1418.24
SKU01729,2026-01-11,0.0,NatureBlend Batteries 500g,Electronics & Accessories,2438.69,1631.84
SKU01730,2026-01-11,0.25,PremiumSelect Tea 500g,Beverages,100.9,65.19
SKU01731,2026-01-11,1.25,CrispKing Hair Care Pack of 12,Personal Care,224.15,139.96
SKU01732,2026-01-11,0.0,PureLife Cheese Small,Dairy & Bakery,402.29,226.75
SKU01733,2026-01-11,0.0,NutriPlus Namkeen Pack of 12,Snacks & Confectionery,41.71,25.04
SKU01734,2026-01-11,0.25,EliteHome Cookware 2kg,Home & Kitchen,2832.13,2074.54
SKU01735,2026-01-11,0.0,HealthFirst Vitamins & Supplements 100g,Health & Wellness,997.19,591.26
SKU01736,2026-01-11,1.25,UrbanBite Chips & Crisps 2kg,Snacks & Confectionery,73.58,57.05
SKU01737,2026-01-11,0.0,SoftTouch OTC Medicine 500ml,Health & Wellness,768.37,437.7
SKU01738,2026-01-11,0.0,BasicNeeds Hair Care 500ml,Personal Care,676.75,380.86
SKU01739,2026-01-11,0.25,FamilyChoice Rice & Grains Large,Grocery,501.28,335.99
SKU01740,2026-01-11,0.25,PurePlus Pest Control Medium,Home Care,535.95,324.61
SKU01741,2026-01-11,0.0,SunriseFoods Chips & Crisps Small,Snacks & Confectionery,153.81,88.55
SKU01742,2026-01-11,0.0,GoldenHarvest Biscuits & Cookies 100g,Snacks & Confectionery,65.38,36.94
SKU01743,2026-01-11,0.25,HomeStyle Cookware 250g,Home & Kitchen,1398.86,953.78
SKU01744,2026-01-11,0.0,PurePlus Small Appliances 500ml,Electronics & Accessories,1152.42,708.58
SKU01745,2026-01-11,0.0,ValueChoice Coffee Pack of 6,Beverages,122.25,84.22
SKU01746,2026-01-11,0.25,PureLife Home Decor Pack of 12,Home & Kitchen,1073.45,630.2
SKU01747,2026-01-11,0.0,MetroBrand Frozen Meat 2kg,Frozen Foods,705.35,392.25
SKU01748,2026-01-11,0.0,SoftTouch Cookware 250g,Home & Kitchen,750.21,417.73
SKU01749,2026-01-11,0.75,HealthFirst Small Appliances 2kg,Electronics & Accessories,1682.32,972.66
SKU01750,2026-01-11,0.0,QuickBite Men's Grooming Small,Personal Care,225.67,169.03
SKU01751,2026-01-11,1.0,SmartBuy Frozen Vegetables Family Pack,Frozen Foods,459.81,304.45
SKU01752,2026-01-11,0.0,CleanWave Ice Cream Family Pack,Frozen Foods,459.19,324.17
SKU01753,2026-01-11,0.0,GoldenHarvest Small Appliances 2L,Electronics & Accessories,2122.2,1631.44
SKU01754,2026-01-11,0.5,EverydayPlus Chocolates 250g,Snacks & Confectionery,85.71,51.7
SKU01755,2026-01-11,0.0,MetroBrand Bread Family Pack,Dairy & Bakery,158.5,121.7
SKU01756,2026-01-11,1.25,EverydayPlus Chips & Crisps 500g,Snacks & Confectionery,147.79,108.83
SKU01757,2026-01-11,0.0,BasicNeeds Milk 2kg,Dairy & Bakery,92.06,67.41
SKU01758,2026-01-11,0.0,PurePlus Soft Drinks Family Pack,Beverages,127.26,97.7
SKU01759,2026-01-11,0.0,MetroBrand Rice & Grains 1L,Grocery,94.8,55.12
SKU01760,2026-01-11,0.25,PrimeCare Office Supplies 500g,Stationery & Office,257.59,176.48
SKU01761,2026-01-11,0.0,CrispKing Flour & Atta 1L,Grocery,308.43,206.92
SKU01762,2026-01-11,0.0,QuickBite Home Decor 250g,Home & Kitchen,2255.17,1614.7
SKU01763,2026-01-11,0.0,BasicNeeds Pulses & Lentils 2kg,Grocery,275.28,167.78
SKU01764,2026-01-11,0.75,ValueChoice Footwear Family Pack,Apparel & Footwear,2017.27,1173.71
SKU01765,2026-01-11,0.0,DailyBest Cheese 2kg,Dairy & Bakery,184.81,146.62
SKU01766,2026-01-11,0.0,DailyBest Ready Meals Large,Frozen Foods,1036.35,690.64
SKU01767,2026-01-11,0.0,PrimeCare Milk 2L,Dairy & Bakery,219.82,133.65
SKU01768,2026-01-11,0.25,PureLife Laundry Pack of 6,Home Care,361.67,210.55
SKU01769,2026-01-11,0.0,ZestyCo Laundry Pack of 12,Home Care,576.91,402.91
SKU01770,2026-01-11,0.0,ZestyCo Ready Meals 2L,Frozen Foods,318.52,186.95
SKU01771,2026-01-11,0.0,PremiumSelect Hair Care 100g,Personal Care,336.08,200.22
SKU01772,2026-01-11,0.0,NovaFresh Frozen Meat Large,Frozen Foods,252.57,199.03
SKU01773,2026-01-11,0.0,DailyBest Women's Wear 1L,Apparel & Footwear,2961.29,1650.3
SKU01774,2026-01-11,0.75,UrbanBite Air Fresheners Pack of 6,Home Care,129.33,77.17
